dcat.created;dcat.issued;dcat.creator;dcat.contributor;dcat.contact_name;dcat.contact_email;dcat.accrualperiodicity;dcat.spatial;dcat.temporal;dcat.granularity;dcat.dataquality;dcat.publisher_type;dcat.conforms_to;dcat.temporal_coverage_start;dcat.temporal_coverage_end;dcat.accessRights;default.title;default.description;default.theme;default.keyword;default.license;default.license_url;default.language;default.metadata_languages;default.timezone;default.modified;default.modified_updates_on_metadata_change;default.modified_updates_on_data_change;default.data_processed;default.metadata_processed;default.geographic_reference;default.geographic_reference_auto;default.territory;default.geometry_types;default.bbox;default.publisher;default.references;default.records_count;default.attributions;default.source_domain;default.source_domain_title;default.source_domain_address;default.source_dataset;default.shared_catalog;default.federated;default.oauth_scope;default.parent_domain;custom.cycle;custom.periodicity;datasetid
;;;;;;;;;;;;;;;;Emprunts obligataires CCO du groupe SNCF Réseau;<p>Emprunts obligataires issus du Rapport Financier du groupe SNCF Réseau au 31 décembre 2018 (Comptes consolidés incluant l'EPIC SNCF RESEAU et ses filiales)</p>;Réseau;SNCF RESEAU,Comptes Consolidés,Emprunt,Emprunt Obligataire;Open Database License (ODbL);https://data.sncf.com/pages/licence;fr;fr;;2022-03-23T13:22:17+00:00;True;True;2021-06-29T09:55:33+00:00;2023-06-14T01:16:13.925000+00:00;world_fr;True;France;;;SNCF Réseau;;90;;;;;;;True;;datasncf;;Annuelle;emprunts-obligataires-2017-cco
;2014-06-28;;;;;Mensuelle;;Depuis 1994;Mois;;;;;;;Journées perdues lors de mouvements sociaux chaque mois depuis 1994;<p>Journées perdues chaque mois lors de conflits sociaux depuis 1994.</p>;Social et ressources humaines;Mouvements sociaux,Histoire,Grève,Direction Cohésion;Open Database License (ODbL);https://data.sncf.com/pages/licence;fr;fr;;2023-05-15T14:01:25+00:00;False;True;2023-05-15T14:01:25+00:00;2023-05-15T14:01:25.845000+00:00;world_fr;True;France;;;SNCF;;351;;;;;;;False;;;;Mensuelle;mouvements-sociaux-depuis-1994
;2013-12-07;;;;;;;;Par équipement;;;;;;;Référentiel des équipements d'accessibilité dans les gares et les trains;"<p style=""text-align: justify;"">
	     Liste et définition des équipements présents dans les gares et dans les trains SNCF pour améliorer l’accessibilité des voyageurs.</p><p style=""text-align: justify;"">
	    Ces équipements sont pour la plupart issus du travail de concertation de la <a href=""http://www.accessibilite.sncf.com/"" target=""_blank"">Délégation à l'accessibilité et aux voyageurs handicapés</a> avec les associations de personnes handicapées.</p><hr id=""horizontalrule""/>";Informations Institutionnelles;Equipement,Accessibilité,Gare de voyageurs,Train,accessibilité aux voyageurs handicapés;Open Database License (ODbL);https://data.sncf.com/pages/licence;fr;fr;;2018-01-18T09:32:27+00:00;False;True;2018-01-18T09:32:27+00:00;2021-04-08T09:15:37.032000+00:00;world_fr;True;France;;;SNCF;;30;;;;;;;False;;;;;equipements-accessibilite-sncf
2016-03-14;;;;;;Annuelle ;;2011/2015;;;;;;;;Effectif des agents de la sûreté ferroviaire depuis 2011;<p>Nombre d'agents de la sûreté ferroviaire de 2011 à 2015. </p>;Informations institutionnelles et financières;Sûreté,Effectifs;Open Database License (ODbL);https://data.sncf.com/pages/licence;fr;fr;;2017-04-01T08:23:53+00:00;False;True;2017-04-01T08:23:53+00:00;2023-02-15T14:18:39.558000+00:00;world_fr;True;France;;;SNCF;;10;;;;;;;False;;;;Irrégulière;effectif-agents-surete-ferroviaire
;;;;;;;;;;;;;;;;Paniers Fraîcheur en gares d'Ile-de-France;"<p style=""font-family: Avenir, Helvetica, Arial, sans-serif; color: rgb(51, 51, 51);""><span style=""font-size: 0.875rem;"">Dans les gares disposant du service, </span><a href=""http://www.transilien.com/static/panier-fraicheur"" style=""font-family: Avenir, Helvetica, Arial, sans-serif; font-size: 0.875rem; background-color: rgb(255, 255, 255); text-decoration: none; color: rgb(0, 136, 206);"">des maraîchers locaux vendent leurs produits</a><span style=""font-size: 0.875rem;""> une ou plusieurs fois par semaine à horaires fixes.</span><br/></p><p style=""font-family: Avenir, Helvetica, Arial, sans-serif; color: rgb(51, 51, 51);"">Ces horaires sont fournis à titre d’information. La présence des maraîchers reste soumise à certains aléas tels qu’une variation saisonnière.</p><p style=""font-family: Avenir, Helvetica, Arial, sans-serif; color: rgb(51, 51, 51);"">Explication des libellés utilisés :</p><ul style=""color: rgb(51, 51, 51); font-family: Avenir, Helvetica, Arial, sans-serif;""><li><b>UIC </b>: identifiant unique de la gare</li><li><b>Gare</b> : nom de la gare</li><li><b>Emplacement </b>: emplacement de distribution au sein de la gare</li><li><b>Ligne</b> : ligne(s) transilien concernées par la gare</li><li><b>Service </b>: précise le service proposé.<ul><li>Paniers Fraîcheurs  : Panier garnis de productions locales de fruits et légumes et autres produits complémentaires (œuf, miel, lait)</li><li>Services Fraicheurs : Vente au détail de fruits, légumes et de fleurs</li></ul></li><li><b>Jour </b>: Jour de la semaine où le service est proposé</li><li><b>Horaire </b>: Horaire relatif au jour pendant lequel le service est proposé</li></ul>";Gares,Services gare,Services voyageurs;Gare de voyageurs,Gares de voyageurs,Transilien,Île-de-France;SNCF Open Data;https://data.sncf.com/pages/cgu;fr;fr;;2023-01-19T15:48:30+00:00;False;False;2023-01-19T16:09:12+00:00;2023-01-20T09:14:18.491000+00:00;fr_40_11;False;Île-de-France;;;Gares & Connexions;;25;;;;;;;False;;;;;paniers-fraicheur
;;;;;;;;;;;;;;;;Liste des circuits de voie;<p>Localisation des circuits de voie du Réseau Ferré National.</p><p>Ce jeu publie les données en l’état des bases au 31/12/2021. </p><p>Les éléments d’infrastructure sont localisés par projection sur la ligne correspondante. Les coordonnées GPS proposées sont celles de la projection de l’objet sur la ligne. De ce fait, il peut y avoir un écart avec la géolocalisation de l’objet.</p><p>Lorsqu’un élément se trouve à proximité de plusieurs lignes, il est projeté sur les différentes lignes. Quand un objet est projeté sur une ligne qui n’est plus exploitée, la traduction de la localisation n’est pas possible.</p><p>Les coordonnées sont une conversion des coordonnées ferroviaires en Lambert 93 et en WGS84 (EPSG:3857).</p><p>Dernière mise à jour : 21/04/2023</p>;Description du réseau;SNCF RESEAU,Circuits de voie,Infrastructure,Géolocalisation;Open Database License (ODbL);https://data.sncf.com/pages/licence;fr;fr;Europe/Paris;2020-05-26T16:33:37+00:00;True;True;2023-04-21T11:40:47+00:00;2023-06-14T01:10:22.966000+00:00;world;True;World;LineString,MultiLineString;"{""coordinates"": [[[8.185300100594759, 51.05060085654259], [-4.475401192903519, 51.05060085654259], [-4.475401192903519, 42.43148198816925], [8.185300100594759, 42.43148198816925], [8.185300100594759, 51.05060085654259]]], ""type"": ""Polygon""}";SNCF Réseau;;40516;;;;;;;True;;datasncf;;Annuelle;liste-des-circuits-de-voie
;;;;;;;;;;;;;;;;Disponibilités CSO de SNCF Réseau depuis 2015;<p>Disponibilités depuis 2015 issues du Rapport Financier du groupe SNCF Réseau au 31 décembre de chaque année (Comptes sociaux de l'EPIC SNCF RÉSEAU)</p>;Réseau;SNCF RESEAU,Comptes Sociaux,Disponibilités;Open Database License (ODbL);https://data.sncf.com/pages/licence;fr;fr;;2022-03-24T10:40:09+00:00;True;True;2021-07-01T15:14:36+00:00;2023-06-14T01:14:38.415000+00:00;world_fr;True;France;;;SNCF Réseau;;14;;;;;;;True;;datasncf;;Annuelle;disponibilites-2017-cso
;2016-03-03;;;;;Annuelle ;;Depuis 1996;SNCF;;;;;;;Résultats des élections au Comité d'Entreprise;<p>Résultats des élections des membres du Comité d’Entreprise depuis 1996. </p>;Social et ressources humaines;Social,Elections,Comité d'entreprise,Direction Cohésion;Open Database License (ODbL);https://data.sncf.com/pages/licence;fr;fr;;2022-12-01T13:18:58+00:00;False;True;2022-12-01T13:18:58+00:00;2022-12-01T13:20:07.831000+00:00;world_fr;True;France;;;SNCF;;12;;;;;;;False;;;;Irrégulière;resultats-elections-ce
;;;;;;;;;;;;;;;;Carte de restauration des bars TGV;<p>Offres de restauration à bord des trains TGV (produits vendus à la carte ou en formules). La carte du bar TGV est renouvelée trois fois par an.<br/></p>;Restauration;menu TGV,restauration,bar,restaurant;Open Database License (ODbL);https://data.sncf.com/pages/cgu/A1#A1;;;;2023-03-09T08:12:24+00:00;False;True;2023-03-09T08:12:24+00:00;2023-06-14T01:19:53.519000+00:00;;False;;;;SNCF Voyageurs;;208;;;;;;;True;;datasncf;;Semestrielle;menus-des-bars-tgv
;;;;;;;;;;;;;;;;Liste des quais;"<p>Liste des quais du Réseau Ferré National.</p><p>Liste des quais du réseau avec leurs caractéristiques (hauteur, longueur).</p><p>La localisation est renseignée lorsqu’elle a été collectée sur le terrain et renseignée dans la base référentielle.</p><p>Ce jeu publie les données en l’état des bases au 31/12/2021.</p><p>Les éléments d’infrastructure sont localisés par projection sur la ligne correspondante. Les coordonnées GPS proposées sont celles de la projection de l’objet sur la ligne. De ce fait, il peut y avoir un écart avec la géolocalisation de l’objet.</p><p>Quand un objet est projeté sur une ligne qui n’est plus exploitée, la traduction de la localisation n’est pas possible.</p><p>Les coordonnées sont une conversion des coordonnées ferroviaires en Lambert 93 et en WGS84 (EPSG:3857).</p><p>Dernière
mise à jour : 19/04/2023</p>";Description du réseau;SNCF RESEAU,Quais,Infrastructure,Géolocalisation;Open Database License (ODbL);https://data.sncf.com/pages/licence;fr;fr;Europe/Paris;2020-05-26T16:33:55+00:00;True;True;2023-04-19T08:59:24+00:00;2023-06-14T01:12:47.108000+00:00;world;True;World;LineString,MultiLineString;"{""coordinates"": [[[8.184110540896654, 51.03216645307839], [-4.479834549129009, 51.03216645307839], [-4.479834549129009, 42.43980186525732], [8.184110540896654, 42.43980186525732], [8.184110540896654, 51.03216645307839]]], ""type"": ""Polygon""}";SNCF Réseau;;6628;;;;;;;True;;datasncf;;Annuelle;liste-des-quais
;;;;;;;;;;;;;;;;Liste des traversées de voie par le public;"<p>Liste des traversées de voie par le public du Réseau Ferré National.</p><p>Les traversées sont signalées par un pictogramme (PI), avec de la signalétique (PP) ou par un autre équipement (AU).</p><p>Ce jeu publie les données en l’état des bases au 31/12/2021. </p><p>Les éléments d’infrastructure sont localisés par projection sur la ligne correspondante. Les coordonnées GPS proposées sont celles de la projection de l’objet sur la ligne. De ce fait, il peut y avoir un écart avec la géolocalisation de l’objet.</p><p>Lorsqu’un élément se trouve à proximité de plusieurs lignes, il est projeté sur les différentes lignes. Quand un objet est projeté sur une ligne qui n’est plus exploitée, la traduction de la localisation n’est pas possible.</p><p>Les coordonnées sont une conversion des coordonnées ferroviaires en Lambert 93 et en WGS84 (EPSG:3857).</p><p>Dernière
mise à jour : 21/04/2023<br/></p>";Description du réseau;SNCF RESEAU,Traversée de voie par le public,Infrastructure,Géolocalisation;Open Database License (ODbL);https://data.sncf.com/pages/licence;fr;fr;Europe/Paris;2020-05-26T16:34:07+00:00;True;True;2023-04-21T11:51:40+00:00;2023-06-14T01:10:54.372000+00:00;world;True;World;Point;;SNCF Réseau;;907;;;;;;;True;;datasncf;;Annuelle;liste-des-traversees-de-voie-par-le-public
;;;;;;;;;;;;;;;;Présentation du réseau Transilien;"<p style=""font-family: Avenir, Helvetica, Arial, sans-serif; color: rgb(51, 51, 51);"">Présentation du réseau Transilien.</p><p style=""font-family: Avenir, Helvetica, Arial, sans-serif; color: rgb(51, 51, 51);"">Nombre de voyageurs par jour : il s’agit du nombre de voyageurs montants dans les trains de la ligne (ou voyageurs transportés) sur un jour ouvrable. Le chiffre a été arrondi à la centaine la plus proche. Le nombre de montants pour le RER A prend en compte la partie du RER A gérée par SNCF (de Houilles – Carrières Sur Seine à Poissy et de Houilles – Carrières Sur Seine à Cergy Le Haut).</p><div style=""color: rgb(51, 51, 51); font-family: Avenir, Helvetica, Arial, sans-serif;"">Année de référence des dates de comptage des voyageurs RER A 2014 ; RER B 2014 ; RER C 2017 ; RER D 2015 ; RER E 2016 ; H 2017 ; J 2016 ; K 2017 ; L 2014 ; L Grande Ceinture Ouest 2016 ; N 2013 ; P 2015 ; R 2017 ; T4 2015 ; U 2016 ; T11 2017</div>";Comptage et flux;Ile-de-France,Réseau,Transilien,Infrastructures;Open Database License (ODbL);https://data.sncf.com/pages/cgu/A1#A1;;;;2018-04-02T12:13:00+00:00;False;False;2021-12-10T18:38:38+00:00;2023-06-14T01:19:58.441000+00:00;world_fr;True;France;;;SNCF Voyageurs;;15;;;;;;;True;;datasncf;;Annuelle;presentation-reseau-transilien
;2014-07-10;;;;;Annuelle;;Depuis 2010;;;;;;;;Répartition par âge de l'effectif;"<p>Répartition par âge de l’effectif au 31 décembre depuis 2010.</p><p>Pour les agents de conduite, l’utilisation de tranche d’âge différentes des autres collèges (de 45 à 49 ans et 50 ans et plus) a pour objectif d’intégrer les spécificités du régime spécial de retraite des cheminots</p><ul>
<li>""Agents au statut"" : également désigné par ""cadre permanent"" à l’intérieur de SNCF, cette notion désigne une position statutaire, quelque soit le collège de l’agent, conforme aux dispositions de la directive interne RH 001 (""Statut des relations collectives entre la SNCF et son personnel"").</li><li>""Agents contractuels"" : désigne un agent qui n’est pas au statut, mais et qui est lié à SNCF par un contrat de travail de droit commun.</li></ul><ul>
<li>""Collège"" : classification selon les collèges de représentation du personnel, à savoir ""exécution"", ""maîtrise"" et ""cadre"".</li><li>Le personnel roulant comprend les agents de conduite (""exécution roulants conduite"") et les chefs de bord (""exécution roulants trains"").</li></ul><p>Ces données sont issues du Bilan social publié chaque année par la Direction cohésion &amp; ressources humaines de SNCF. Le bilan social présente les données relatives à l’ensemble du personnel de l’entreprise à l’exception des médecins qui interviennent dans le cadre de la médecine du travail et de la médecine de soins des agents en activité, des stagiaires, des concierges et du personnel contractuel sous contrait aidé.</p><p>

</p><p><b>A partir de 2019, le type d’effectif prise en compte par
le Bilan Social a été modifié : les effectifs présentés sont les effectifs
totaux ( et non plus les effectifs « réels).</b></p><p>

<b></b><i></i><u></u><sub></sub><sup></sup><strike></strike><br/></p>";Social et ressources humaines;Social,Ressources humaines,Direction Cohésion;Open Database License (ODbL);https://data.sncf.com/pages/licence;fr;fr;;2023-01-03T14:06:16+00:00;False;True;2023-01-03T14:06:16+00:00;2023-01-03T14:06:16.330000+00:00;world_fr;True;France;;;SNCF;;760;;;;;;;False;;;;Annuelle;repartition-age-effectif
;;;;;;;;;;;;;;;;Liste des chantiers;<p>Localisation des chantiers du Réseau Ferré National.</p><p>Les chantiers sont les établissements qui font du triage de wagons : les chantiers, les différents faisceaux utilisés pour le garage du matériel.</p><p>Ce jeu publie les données en l’état des bases au 31/12/2021. </p><p>Ces objets sont localisés par leur point d’entrée sur le réseau. Ils peuvent être de ce fait localisés soit directement sur une ligne, soit sur un autre objet (lui-même localisé sur une ligne).</p><p>Lorsqu’un élément se trouve à proximité de plusieurs lignes, il est projeté sur les différentes lignes.</p><p>Les coordonnées sont exprimées en Lambert 93 et WGS84 (EPSG:3857).</p><p>date de mise à jour 21/04/2023</p>;Réseau;SNCF RESEAU,Infrastructure,Géolocalisation;Open Database License (ODbL);https://data.sncf.com/pages/licence;fr;fr;Europe/Paris;2022-03-24T10:43:12+00:00;True;True;2023-04-21T11:34:42+00:00;2023-06-14T01:10:10.649000+00:00;world_fr;True;France;Point;;SNCF Réseau;;135;;;;;;;True;;datasncf;;Annuelle;liste-des-chantiers
;;;;;;;;;;;;;;;;Engagements hors bilan financier CSO de SNCF Réseau depuis 2015;<p>EHB financier depuis 2015 CSO issu du Rapport Financier du groupe SNCF Réseau  au 31 décembre de chaque année (Comptes sociaux de l'EPIC SNCF RÉSEAU)</p><p>Opérations de couvertures négociées de gré à gré. </p>;Réseau;SNCF RESEAU,Comptes Sociaux,EHB;Open Database License (ODbL);https://data.sncf.com/pages/licence;fr;fr;;2022-03-24T09:55:49+00:00;True;True;2021-07-01T16:04:38+00:00;2023-06-14T01:14:27.202000+00:00;world_fr;True;France;;;SNCF Réseau;;47;;;;;;;True;;datasncf;;Annuelle;engagements-hors-bilan-ifd-devises-2017-cso
;;;;;;;;;;;;;;;;Courbe des voies;"<p>Courbure des voies du Réseau Ferré National.</p><p>Ce jeu de donnée liste les voies du réseau, en précisant leur courbure.</p><p>Le rayon de courbure est exprimé dans le sens des PK croissants, en mètre. Le type de rayon peut être centre droit ou centre gauche.</p><p>Ce jeu publie les données en l’état des bases au 31/12/2021. </p><p>Les coordonnées géographiques sont une conversion des coordonnées ferroviaires en Lambert 93 et en WGS84 (EPSG:3857).</p><p>Dernière
mise à jour : 21/04/2022<br/></p>";Réseau;SNCF RESEAU,Voies,Infrastructure,Courbure,Géolocalisation;Open Database License (ODbL);https://data.sncf.com/pages/licence;fr;fr;Europe/Paris;2022-03-24T10:25:50+00:00;True;True;2023-04-28T14:45:45+00:00;2023-06-14T01:11:47.047000+00:00;world;True;World;LineString,MultiLineString;"{""coordinates"": [[[8.19524028338492, 51.07609093654901], [-4.479848798364401, 51.07609093654901], [-4.479848798364401, 42.419952722266316], [8.19524028338492, 42.419952722266316], [8.19524028338492, 51.07609093654901]]], ""type"": ""Polygon""}";SNCF Réseau;;122507;;;;;;;True;;datasncf;;Annuelle;courbe-des-voies
